"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"201604","경인선","개봉","600255","158286","597539","165200","20160508"
"201604","경인선","인천","112832","49457","95776","45795","20160508"
"201604","경춘선","갈매","10906","3860","10940","3464","20160508"
"201604","경춘선","별내","59524","16518","57177","15963","20160508"
"201604","경춘선","퇴계원","87694","24696","77579","24013","20160508"
"201604","경춘선","백양리","4914","1943","4778","1937","20160508"
"201604","경춘선","사릉","99845","19627","91626","19485","20160508"
"201604","경춘선","금곡","33874","15944","32637","15191","20160508"
"201604","경춘선","평내호평","143353","41906","141635","39885","20160508"
"201604","경춘선","춘천","63143","22712","56613","17368","20160508"
"201604","경춘선","남춘천","84375","25268","85605","28251","20160508"
"201604","경춘선","천마산","27091","13259","24814","13835","20160508"
"201604","경춘선","마석","88401","32679","92440","33702","20160508"
"201604","경춘선","대성리","41363","6665","46282","5964","20160508"
"201604","경춘선","청평","59181","18428","56129","18200","20160508"
"201604","경춘선","상천","11764","7766","10370","7602","20160508"
"201604","경춘선","가평","63193","16835","66968","16699","20160508"
"201604","경춘선","굴봉산","6126","3253","6348","3216","20160508"
"201604","경춘선","김유정","15042","4429","19555","4768","20160508"
"201604","경춘선","강촌","28994","6038","24275","5874","20160508"
"201604","경춘선","신내","15740","7253","18966","7055","20160508"
"201604","공항철도 1호선","영종","29492","9741","29010","9968","20160508"
"201604","공항철도 1호선","홍대입구","236147","17347","228197","15689","20160508"
"201604","공항철도 1호선","김포공항","270701","18437","171980","13868","20160508"
"201604","공항철도 1호선","청라국제도시","133826","8258","128006","8689","20160508"
"201604","공항철도 1호선","운서","136697","26418","136355","25979","20160508"
"201604","공항철도 1호선","디지털미디어시티","319483","20905","277117","19046","20160508"
"201604","공항철도 1호선","서울역","270459","31872","225954","26888","20160508"
"201604","공항철도 1호선","계양","303049","31480","274775","29109","20160508"
"201604","공항철도 1호선","검암","482216","45412","441070","43744","20160508"
"201604","공항철도 1호선","공항화물청사","65156","7609","71887","7394","20160508"
"201604","공항철도 1호선","인천국제공항","336526","40808","311904","38430","20160508"
"201604","공항철도 1호선","공덕","38179","6164","48404","6179","20160508"
"201604","과천선","범계","865829","110827","863741","108975","20160508"
"201604","과천선","인덕원","690975","103295","676668","105453","20160508"
"201604","과천선","평촌","420040","62486","411314","63078","20160508"
"201604","과천선","선바위","255664","35652","212038","33819","20160508"
"201604","과천선","경마공원","201887","68979","205521","68271","20160508"
"201604","과천선","과천","135045","35647","113510","34223","20160508"
"201604","과천선","정부과천청사","310989","63489","306186","61360","20160508"
"201604","과천선","대공원","232425","69163","242530","72326","20160508"
"201604","분당선","영통","258493","26621","264264","26768","20160508"
"201604","분당선","대모산입구","92601","30817","82280","30201","20160508"
"201604","분당선","수서","209914","49079","216259","50884","20160508"
"201604","분당선","복정","3","0","0","0","20160508"
"201604","분당선","수원","295020","26435","187086","15475","20160508"
"201604","분당선","서울숲","188998","24171","188972","23157","20160508"
"201604","분당선","압구정로데오","407448","39339","464263","37280","20160508"
"201604","분당선","강남구청","227468","37134","266276","39485","20160508"
"201604","분당선","선정릉","198730","40646","225043","41151","20160508"
"201604","분당선","가천대","318674","23375","360304","25421","20160508"
"201604","분당선","태평","370361","86395","350222","90459","20160508"
"201604","분당선","모란","621050","172444","573054","189002","20160508"
"201604","분당선","야탑","709618","158061","752468","155710","20160508"
"201604","분당선","서현","667228","129705","691689","127391","20160508"
"201604","분당선","수내","335577","79389","338495","79107","20160508"
"201604","분당선","정자","428269","81402","469496","80580","20160508"
"201604","분당선","미금","489497","124573","518969","137443","20160508"
"201604","분당선","오리","363356","95792","300999","81711","20160508"
"201604","분당선","이매","128349","35754","120324","34409","20160508"
"201604","분당선","보정","65438","25893","50190","24049","20160508"
"201604","분당선","죽전","466453","86031","509845","91439","20160508"
"201604","분당선","구성","121748","41500","117853","41918","20160508"
"201604","분당선","신갈","110533","30130","105645","29775","20160508"
"201604","분당선","기흥","224662","31390","210401","31575","20160508"
"201604","분당선","상갈","133362","30473","126434","28496","20160508"
"201604","분당선","청명","115584","16277","105829","15980","20160508"
"201604","분당선","망포","350287","28262","319555","27366","20160508"
"201604","분당선","매탄권선","124792","13420","115316","12904","20160508"
"201604","분당선","수원시청","284181","33179","320956","33546","20160508"
"201604","분당선","한티","358874","67547","377298","68731","20160508"
"201604","분당선","개포동","93853","21925","96308","22417","20160508"
"201604","분당선","구룡","50915","17891","48141","18647","20160508"
"201604","분당선","도곡","163661","38771","173059","39333","20160508"
"201604","분당선","매교","69856","17416","67635","17526","20160508"
"201604","분당선","선릉","228737","26421","475612","43933","20160508"
"201604","수인선","원인재","113941","24696","119930","24864","20160508"
"201604","수인선","신포","36983","10698","40155","11484","20160508"
"201604","수인선","숭의","50432","18959","49101","18516","20160508"
"201604","수인선","인하대","109158","13294","109404","13087","20160508"
"201604","수인선","송도","75236","20761","71598","21091","20160508"
"201604","수인선","연수","119137","23948","115478","23841","20160508"
"201604","수인선","인천","26124","10807","45575","16330","20160508"
"201604","수인선","남동인더스파크","55618","4781","60047","4630","20160508"
"201604","수인선","호구포","80909","15335","82509","15214","20160508"
"201604","수인선","인천논현","148359","28761","155670","28417","20160508"
"201604","수인선","소래포구","119909","62390","112750","61570","20160508"
"201604","수인선","월곶","69036","14071","61718","13706","20160508"
"201604","수인선","달월","2167","1303","1927","910","20160508"
"201604","안산선","상록수","608049","89496","593012","90261","20160508"
"201604","안산선","대야미","108876","25436","95328","23848","20160508"
"201604","안산선","초지","141536","17694","142317","17104","20160508"
"201604","안산선","안산","509272","47477","467613","45146","20160508"
"201604","안산선","신길온천","46826","10081","42265","9820","20160508"
"201604","안산선","정왕","303344","25475","313032","27026","20160508"
"201604","안산선","오이도","233384","35751","227259","35354","20160508"
"201604","안산선","고잔","258016","37204","254073","36530","20160508"
"201604","안산선","반월","136402","30315","124506","29806","20160508"
"201604","안산선","산본","485539","106459","515683","107804","20160508"
"201604","안산선","한대앞","280914","43368","271571","42984","20160508"
"201604","안산선","중앙","496707","58915","528944","57316","20160508"
"201604","안산선","수리산","129333","39710","105679","38753","20160508"
"201604","일산선","대화","359667","91384","277680","83283","20160508"
"201604","일산선","삼송","335419","79232","313443","78742","20160508"
"201604","일산선","주엽","200278","100080","200499","104194","20160508"
"201604","일산선","정발산","225299","66467","247370","62268","20160508"
"201604","일산선","마두","184428","81107","193304","83477","20160508"
"201604","일산선","백석","258258","75701","250869","73610","20160508"
"201604","일산선","화정","485899","135932","507461","139440","20160508"
"201604","일산선","원당","303769","91445","282944","91220","20160508"
"201604","일산선","지축","1","0","0","0","20160508"
"201604","일산선","원흥","156769","37922","132015","35302","20160508"
"201604","일산선","대곡","38035","12467","27066","11348","20160508"
"201604","장항선","봉명","29775","14131","29892","13419","20160508"
"201604","장항선","쌍용동","83918","16540","76867","15806","20160508"
